Microbe_name	Chia_name	Chia_id	Match	CSM5MCVN	CSM5MCWE	CSM5MCX3	CSM5MCXL	CSM5MCY8	CSM5MCZ3	CSM5MCZF	CSM67UA2	CSM67UAA	CSM67UAQ	CSM67UB1	CSM67UBB	CSM67UBH	CSM67UBN	CSM67UBZ	CSM67UCK	CSM67UDN	CSM67UEA	CSM67UEI	CSM67UEW	CSM67UF5	CSM67UFZ	CSM67UGO	CSM67UH7	CSM79HGP	CSM79HGZ	CSM79HH8	CSM79HHO	CSM79HI7	CSM79HIB	CSM79HIJ	CSM79HIT	CSM79HJM	CSM79HJS	CSM79HKB	CSM79HKZ	CSM79HLA	CSM79HLM	CSM79HMN	CSM79HN6	CSM79HOJ	CSM79HP4	CSM79HPA	CSM79HPS	CSM79HR6	CSM79HRG	CSM7KOJO	CSM7KOKB	CSM7KOKN	CSM7KOKZ	CSM7KOLA	CSM7KOLE	CSM7KOLK	CSM7KOLY	CSM7KOMB	CSM7KOMT	CSM7KON2	CSM7KON8	CSM7KONA	CSM7KONK	CSM7KOO9	CSM7KOOF	CSM7KOOH	CSM7KOOV	CSM7KOP8	CSM7KOPE	CSM7KOPI	CSM7KOPS	CSM7KOQ1	CSM7KORK	CSM7KORU	CSM7KOSP	CSM7KOSV	CSM7KOTK	CSM7KOTU	CSM7KOU9	CSM7KOUL	CSM9X1Y5	CSM9X1YV	CSM9X1ZC	CSM9X211	CSM9X213	CSM9X21J	CSM9X22G	CSM9X22U	CSM9X237	CSM9X23B	CSMA9J65	CSMAG78W	CSMAIG7X	ESM5MEBE	ESM5MEBG	ESM5MEBU	ESM5MEC5	ESM5MECL	ESM5MEDD	ESM5MEDN	ESM718SY	ESM718TF	ESM718TM	ESM718UH	ESM718V8	ESM7F5AK	ESM9IEP1	HSM5MD3Y	HSM5MD41	HSM5MD43	HSM5MD4O	HSM5MD5D	HSM5MD5P	HSM5MD62	HSM5MD6A	HSM5MD6K	HSM5MD73	HSM5MD79	HSM5MD7J	HSM67VCZ	HSM67VD6	HSM67VEE	HSM67VES	HSM67VF3	HSM67VFR	HSM67VFZ	HSM67VGA	HSM67VGG	HSM67VH1	HSM67VHF	HSM67VI5	HSM6XRQ8	HSM6XRQB	HSM6XRQM	HSM6XRQW	HSM6XRRD	HSM6XRRJ	HSM6XRRV	HSM6XRS8	HSM6XRSG	HSM6XRSN	HSM6XRTM	HSM6XRTQ	HSM6XRV2	HSM6XRVC	HSM6XRVK	HSM6XRVO	HSM6XRVW	HSM7CYXA	HSM7CYY3	HSM7CYYB	HSM7CYYF	HSM7CYZ7	HSM7CYZJ	HSM7CYZT	HSM7CZ14	HSM7CZ32	HSM7CZ38	HSM7CZ3G	HSM7J4G1	HSM7J4GR	HSM7J4HC	HSM7J4HO	HSM7J4HS	HSM7J4I3	HSM7J4I7	HSM7J4IC	HSM7J4IS	HSM7J4IU	HSM7J4J7	HSM7J4JF	HSM7J4JZ	HSM7J4K8	HSM7J4KC	HSM7J4KK	HSM7J4KQ	HSM7J4L9	HSM7J4LD	HSM7J4LN	HSM7J4LP	HSM7J4M4	HSM7J4ME	HSM7J4MK	HSM7J4MS	HSM7J4MY	HSM7J4N4	HSM7J4NA	HSM7J4NE	HSM7J4NU	HSM7J4O1	HSM7J4O3	HSM7J4OE	HSM7J4OT	HSM7J4OZ	HSM7J4PE	HSM7J4PW	HSM7J4QB	HSM7J4QJ	HSM7J4QT	HSM7J4R2	HSMA33J5	HSMA33J9	HSMA33JB	HSMA33JP	HSMA33KM	HSMA33L1	HSMA33M8	HSMA33MI	HSMA33MZ	HSMA33NQ	HSMA33NW	HSMA33NY	HSMA33O1	HSMA33OJ	HSMA33OR	HSMA33OZ	HSMA33PZ	HSMA33Q6	HSMA33QO	HSMA33R7	HSMA33R9	HSMA33RX	HSMA33SG	HSMA33SK	MSM5LLDA	MSM5LLDI	MSM5LLDS	MSM5LLF4	MSM6J2HF	MSM6J2HT	MSM6J2IG	MSM6J2IQ	MSM6J2J1	MSM6J2J5	MSM6J2JR	MSM6J2K6	MSM6J2KE	MSM6J2LB	MSM6J2LL	MSM6J2LT	MSM6J2M3	MSM6J2MB	MSM6J2MH	MSM6J2OH	MSM6J2OP	MSM6J2PM	MSM6J2PO	MSM6J2PU	MSM6J2Q1	MSM6J2Q3	MSM6J2QP	MSM6J2R2	MSM6J2R8	MSM6J2RO	MSM6J2SE	MSM79H5G	MSM79H5Q	MSM79H63	MSM79H6F	MSM79H6Y	MSM79H7G	MSM79H7M	MSM79H7Q	MSM79H7Y	MSM79H85	MSM79H8D	MSM79H9G	MSM79H9Q	MSM79HA3	MSM79HAH	MSM79HAJ	MSM79HAN	MSM79HB6	MSM79HC8	MSM79HCR	MSM79HDA	MSM79HDE	MSM79HDQ	MSM79HEY	MSM9VZEK	MSM9VZES	MSM9VZEW	MSM9VZF7	MSM9VZFR	MSM9VZGO	MSM9VZHB	MSM9VZHF	MSM9VZHR	MSM9VZHX	MSM9VZI6	MSM9VZIM	MSM9VZIQ	MSM9VZJ3	MSM9VZJZ	MSM9VZKE	MSM9VZL9	MSM9VZLJ	MSM9VZLP	MSM9VZLV	MSM9VZME	MSM9VZMM	MSM9VZMU	MSM9VZNL	MSM9VZNX	MSM9VZOI	MSM9VZOO	MSM9VZOU	MSM9VZP3	MSM9VZPL	MSMA267V	MSMA26AL	MSMA26AZ	MSMA26BB	MSMA26BR	MSMA26CX	MSMA26DG	MSMA26DO	MSMA26EJ	MSMA26ET	MSMAPC5D	MSMAPC6G	MSMAPC6K	MSMAPC7J	MSMAPC7T	MSMB4LXW	MSMB4LXY	MSMB4LYB	MSMB4LYH	MSMB4LZ4	MSMB4LZ8	MSMB4LZC	MSMB4LZK	MSMB4LZR	MSMB4LZX	PSM6XBQY	PSM6XBRK	PSM6XBSE	PSM6XBSI	PSM6XBSK	PSM6XBSS	PSM6XBT3	PSM6XBUG	PSM6XBUO	PSM6XBVM	PSM7J12F	PSM7J12J	PSM7J12R	PSM7J12V	PSM7J136	PSM7J13E	PSM7J141	PSM7J14L	PSM7J14T	PSM7J14X	PSM7J156	PSM7J158	PSM7J15M	PSM7J15U	PSM7J161	PSM7J16Y	PSM7J177	PSM7J17F	PSM7J17L	PSM7J17X	PSM7J193	PSM7J19B	PSM7J19J	PSM7J1A2	PSM7J1AU	PSM7J1BF	PSM7J1CC	PSM7J1CU	PSMA263W	PSMA264Q	PSMA265H	PSMA265N	PSMA265T	PSMA265X	PSMA266I	PSMA266Q	PSMA2675	PSMA267J	PSMA267P	PSMA269W	PSMA26A3	PSMB4MBK	PSMB4MC5
Olsenella_unclassified	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oribacterium_sinus	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oscillibacter_sp_KLE_1728	NA	0	F	0	0	0	0.0112154	0.010643	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0209895	0.0098451	0	0	0	0.0053359	0	0.0063689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0068542	0	0	0	0	0	0.0051946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0126389	0	0	0	0	0	0	0	0	0	0	0.0133322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0169636	0	0	0	0	0	0.0037033	0	0	0	0	0	0	0	0	0	0	0	0.0077681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0213628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075621	0	0	0	0	0	0	0.0073087	0	0	0.0058176	0.0041344	0	0	0	0	0	0	0	0	0	0	0.0049374	0.0083891	0	0	0	0	0.0041427	0	0	0
Oscillibacter_sp_KLE_1745	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048403	0	0	0	0	0	0	0.0056214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0291074	0	0	0	0	0	0	0	0.0057578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0547967	0	0.0104613	0	0	0.0077756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104763	0	0	0	0.0051594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075102	0	0	0	0	0	0	0	0	0	0	0	0.0050561	0	0	0	0	0	0	0	0	0	0	0	0.0224121	0	0	0	0	0	0	0	0	0	0	0.0051605	0.0083331	0.0087649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0329428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113264	0.0067097	0	0	0	0	0	0.0098966	0	0	0	0	0	0	0	0	0.0039162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046509	0.0033053	0	0	0	0	0	0	0	0	0.0414079	0.0040125	0	0.00503	0	0	0	0	0	0	0	0
Oscillibacter_unclassified	NA	0	F	0	0.058234	0.0021544	0.0184802	0.0041376	0.0205009	0.0073693	0.0246316	0.0003336	0.0046206	0.003617	0.0008349	0	0	0.0034432	0.0024974	0.0175115	0.0035401	0.0151904	0.0008798	0.0009263	0.000307	0.0044462	3.8e-06	0.019381	0.0013246	0.0278876	0.0057997	0	0	0.0154607	0.0125751	0.0475042	0.0354939	0.001642	0.0026619	0.0433015	0.0069055	0.0088606	0.0038453	0.005325	0.0026445	0	0.0286455	0.0001253	0.0152001	0	0.0045425	0.0012254	0.0098577	0	0.006312	0.0021487	0.0058679	0.0123478	0.00205	0.007475	0.0059981	0.0111776	0.0145806	0.0080601	0.0191243	0.0008572	0.000185	0.0011207	0.0017163	0.0072857	0	0	0.0020394	0.0227556	0	0.0028653	0.0007399	0.0063713	0.0057934	0.0077214	0.0243666	0.0020226	0.0127195	0.007689	0.0134118	0.0106048	0.0042778	0.0092575	0.0018713	0.0095556	0	0.002683	0.0020898	4.98e-05	5.4e-06	0.0047802	0.0090689	0	0.0064059	0.0193624	0.0186108	0.0001669	0.0011872	0.0159345	0.001078	0.0083729	0.0034589	0	0.0021819	0.0007809	8.05e-05	0.0055496	0.0079283	0.0006072	0.0051198	0.0023472	0.0001803	0.0051463	0.002181	0.0041152	0.0023438	0	0.0016331	0.0019469	0	0.0045421	0.0199724	0.0118124	0.0001607	0.0033497	0.0024742	0.00064	0.003268	0.008545	0	0.0040696	0.0015435	0.0013783	0	0	0.0014759	0.0037846	0.0029277	0.007218	0.0016721	0.0001208	0.0022645	0.000117	0.0053909	0	0	0	0	0.0019944	0	0	0	0	0.0051104	0.0052636	0.0060399	0.0012946	0	0.0038948	0.0041412	0.0021466	0.0033906	0.00092	0.0037528	0	0.0005571	0.0075754	0.0039451	0.0001542	0.0018744	0.0024249	0.0012901	0	0	0	0.0251672	0.0140418	0.0128616	0.0061082	0.0009133	0.0014174	0.0047544	0.0129929	0.002268	0.0055691	0.0024133	0.0049507	0.0001745	0.001756	0.0038815	0.0035695	0	0	0.0217149	0.0044937	0.0007193	0.0004398	0.0031809	0.0096758	0.0066521	0.0160363	0.0025591	0.0020219	0	0.0078008	0.0129857	0.0077985	0.0268719	0	0.0011824	0.0062959	0	0.0097839	0.0025382	0.0020407	0.0021822	0	0.0053967	0.0054471	0.0046135	0	0	0.169488	0	0.0008904	0.0051572	0	0.00235	0.0044639	0.0115625	0.0011734	0.0015637	0.0111362	0.0438141	0.0020343	0.0007931	0.0146527	0.0060128	0.0028671	0	0.0017924	0	0	0.0005615	0	0.0007417	0.0021714	0.003202	0.0008217	0.0014139	0.0145259	0.002488	0.0123688	0.0025981	0.0009042	0.0048055	0.0060701	0.0006823	0.0013446	0.0005037	0.0094362	0.0105488	0.000597	0.0005027	0.0024999	0.0027107	0.0013951	0.0021118	0.0001959	0.0003981	0	0	0.0032734	0.0060201	0.0176548	0.0115559	0	0.0017079	0.0093546	0.0028224	5.89e-05	0.0002142	0.0064798	0.0071622	0.0364701	0.259047	0.12115	4.49e-05	0	0.00868	0.0003455	0.0106963	0.0014866	0.0004586	0.0058538	0.0008608	0.0011717	6.11e-05	0.0382414	0.0007964	0.0002594	0	0	0	0.0055207	0.030638	0.0019127	0.0010177	0.0138256	0.0081712	0.0011637	0.0009354	0	0	0.0314301	0.0127745	0.0023168	0.0018079	0.0150872	0.0003124	0.0017946	0	0.0023074	0.0052416	0.0053374	0.0160119	0.0086117	0.0129563	0.0011004	0.0016211	0.0002261	0	0.0018921	0.0019582	0.0039607	0.0057938	0.0022353	0.0040554	0.0014093	0	0	0	0.0065572	0.0028521	0.0032442	0.0033305	0	0.0007073	0.0062532	0.0050377	0.0033191	0	0	0	0.0026847	0	0	0.002808	0	0.0069773	0.0035986	0.0006129	0	0.0010288	0.0008161	0.0005274	0	0	0.00177	0	0	0.0102512	0.0109634	0	0.0035015	0.0078605	0.0018437	0.0005549	0.0039996	0.0075471	0.001292	0.0034847
Oxalobacter_formigenes	Oxalobacter formigenes	804	T	0	0	0	0	0	0	0	0	0	0	0.0011588	0	0	0	0	0.0004501	0	0.000374	0	0	0	0	0	0	0	0	0.0050613	0	0	0	0	0.0019996	0	0	0.0008167	0	0	0	0	0	0	0	0.0009206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05e-05	0	0	0	0	3.64e-05	0	0.0055934	0.0001416	0	0	0	0	0	0	0.0095783	0	0	0	0	0	0	0.0002567	0.0023824	0	1.33e-05	0	0	0.0003643	0	0.001044	0.0007009	0	0.0002343	0	0	0	0	0	0	0	0	0	0	0.0070337	0.0015572	0.0784056	0	0	0	0	0	0	0	0	0	0.0044398	0.0002631	0.0025923	0	0	0	0.012892	0	0	0	0	0	0	0.0002837	0	0	0	0	0	0	0	0	0	0	0	0	0.0002575	0	0.0001933	0	0	0.0003396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pantoea_agglomerans	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pantoea_ananatis	NA	0	F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pantoea_unclassified	NA	0	F	0	0.0004417	0	0	0	0	0	0	0.000773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001072	0	0.0002566	0.0023763	0	0	0	0	0.0004949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_distasonis	Parabacteroides distasonis	812	T	0	0	8.4e-06	0.0113662	0.0054839	0	0.0088099	0	0.0011491	0.0511743	0.0013717	0	0	0	0.0014726	0.086842	0.0172973	0.0199952	0.0036345	0	0	0.0001155	0.0074801	4.96e-05	0	0.0002729	0.0031838	0.0011357	0	0	0.0350651	0.0010448	0	0.0007957	0.0343475	0.0013735	0.0031456	0.0109004	0	0.0002924	0.0019166	0.0001509	0	0.0195834	0	0	0	0.0015866	0.0134701	0.0013526	0.0198127	0.0264008	0.0005511	0	0.0248677	0	0.0115796	0.010197	0.0029214	0.012595	0	0	7.63e-05	0	0.0010401	0.0006326	0.0672514	0.0024554	0.0006319	0.0028959	0.0719219	0	0.00039	0.0049615	0.0012354	0.0024495	0.023327	0	0.0005644	0	0.0241477	0.0164765	0.0580651	0.0034322	0.0095749	0	0	0	0	0.0006273	0.0317634	0.0242447	2.29e-05	0	0.0538373	0	0	0	0	0	0.0002979	1.12e-05	3.04e-05	0	0.0172032	0.0282673	0.0053359	0.0225697	0	0.0181916	5.68e-05	0	0	2.86e-05	0.0502158	0.0173062	0	0	0	0.0097672	0	1.6e-05	0	0.0657247	0.117546	0.0074253	2.25e-05	9e-06	6.4e-06	5.18e-05	0	0	7.62e-05	0	0	0	0	0.0195463	0.0275089	0.0023864	0.0001178	0	0	0	2.39e-05	0.0132457	0	0	0	0	0.0085432	0.105225	0.162276	0.0002612	0	0.0100935	0.0145146	0.0021039	0	0.072503	0.0239695	0	8.7e-06	0.0007901	0.0001236	0.0132922	0	0	0.0096806	8.33e-05	5.46e-05	4e-06	0	0	0	0	0	0	5.7e-06	0.005013	0.0028161	0	4.33e-05	0	0.0006906	0.0059093	0	0	0.0094381	0.0003575	0.0014725	0	0	0	0	0	0	0	1.6e-05	0.0114507	0.0005168	0	0	0.0020394	0.002475	7.82e-05	0	0	0.0001842	0.0303742	0.0054178	0	0	0	0	7e-06	0	0	0	1.61e-05	0	0.0356881	0.100252	0.0427281	0	0	0.0038482	0	0	0.003585	0.0093182	1.82e-05	0	6.51e-05	0.0189395	0	0.0048827	0.0047272	0	0	0	0	0.0084507	0.0002613	0	0.0005537	0	0.0063199	1.7e-05	3.38e-05	2.92e-05	2.29e-05	0.0090113	0.0059079	0	0.0008543	0.0116903	0.0023992	0.0245865	4.2e-05	5.22e-05	0	0.0484213	0.0334968	0.0021644	0.0009309	0.0043963	0.0210045	0.0253459	7.25e-05	6.82e-05	0	0	0	0.017433	5.01e-05	0.0063192	0.0173967	0	0.0424481	0.0001456	0.0049512	0.0010494	0.0026887	0	0.0063402	0.0071501	0	0	0	0.0358259	0.0001093	0	0.0048846	0.0474198	0.011027	0.0067507	0	0	0.0005916	0	0	0	0	0	0	0.0003994	0.0278189	0.0035335	0	2.72e-05	0	0	0	0	0.0010227	0	0	3.74e-05	0.0082101	0.0698596	0.0433647	0	0	0.0005173	0.002646	5.71e-05	0.0981902	0.0910878	0	0	0.0026884	0.0745122	0	0.0010789	0.0009739	0.0041985	0.0096606	0.0001951	0.0033927	0	0.0067082	0.605278	0.233821	0.0031455	0.0138694	0.0060444	0.0298294	0	0.0041199	0.0290715	0.0172221	0	0	0	0	0	0	0	0.0104327	0	0.0093943	0.0087594	0.0059326	0	0.0036382	0	0.0055159	0	0.246879	0.000222	0	0	0	0.0058359	4.94e-05	0	0.0080528	9.8e-05	1e-04	0.0059571	0.0026914	5.63e-05	0.0019294
